Time,Open,High,Low,Close,Volume
2015.02.16,0.77717,0.77935,0.775,0.77682,47661
2015.02.17,0.77688,0.7828,0.77403,0.7816,58793
2015.02.18,0.78147,0.78372,0.77727,0.78087,62081
2015.02.19,0.78083,0.78419,0.77568,0.779,69234
2015.02.20,0.77891,0.7848,0.7787,0.78382,69894
2015.02.23,0.78462,0.78471,0.77802,0.77998,64450
2015.02.24,0.78003,0.7836,0.7739,0.78286,66957
2015.02.25,0.78286,0.79007,0.78225,0.78851,67252
2015.02.26,0.78846,0.79122,0.77846,0.77977,71708
2015.02.27,0.77978,0.7834,0.77765,0.78062,68095
2015.03.02,0.7803,0.78062,0.77549,0.77636,57836
2015.03.03,0.77635,0.78439,0.77504,0.78146,67387
2015.03.04,0.78137,0.78594,0.77943,0.78152,66845
2015.03.05,0.78152,0.78394,0.77537,0.77807,70024
2015.03.06,0.77802,0.78447,0.77057,0.7713,67874
2015.03.09,0.77107,0.77394,0.76832,0.7704,59914
2015.03.10,0.77039,0.77056,0.76033,0.76227,89301
2015.03.11,0.76229,0.76434,0.75599,0.75888,89622
2015.03.12,0.7589,0.77302,0.75723,0.77004,88212
2015.03.13,0.77006,0.77091,0.76087,0.7634,71783
2015.03.16,0.7627,0.76788,0.76124,0.76407,57284
2015.03.17,0.76402,0.76644,0.76048,0.76207,69281
2015.03.18,0.76206,0.78462,0.75901,0.77406,78298
2015.03.19,0.77408,0.78071,0.76106,0.76472,94955
2015.03.20,0.76464,0.78016,0.7643,0.777,80745
2015.03.23,0.77973,0.78976,0.77623,0.7875,88084
2015.03.24,0.78754,0.79377,0.78344,0.78734,82429
2015.03.25,0.78733,0.79035,0.78284,0.78454,72771
2015.03.26,0.78458,0.78832,0.77994,0.78263,82284
2015.03.27,0.78263,0.78335,0.77441,0.77481,74322
2015.03.30,0.77327,0.77465,0.76326,0.76512,73604
2015.03.31,0.76515,0.76634,0.759,0.76047,70455
2015.04.01,0.76045,0.76624,0.75814,0.75975,70710
2015.04.02,0.75976,0.76102,0.75322,0.75888,68546
2015.04.03,0.75904,0.76925,0.75695,0.76276,36736
2015.04.06,0.76337,0.76663,0.75782,0.75881,35974
2015.04.07,0.75881,0.77104,0.75758,0.76309,71723
2015.04.08,0.76303,0.77271,0.76301,0.76826,71168
2015.04.09,0.76821,0.77378,0.76587,0.76903,66152
2015.04.10,0.76903,0.77205,0.76369,0.76763,67056
2015.04.13,0.76656,0.76773,0.7552,0.75878,68978
2015.04.14,0.75879,0.76482,0.75544,0.76234,74543
2015.04.15,0.76234,0.76991,0.75706,0.76783,72914
2015.04.16,0.76783,0.78209,0.76721,0.78018,84505
2015.04.17,0.78013,0.78417,0.77581,0.77791,78283
2015.04.20,0.78227,0.78253,0.77056,0.77233,66090
2015.04.21,0.77222,0.7753,0.76818,0.771,72075
2015.04.22,0.77078,0.78063,0.7705,0.77513,77321
2015.04.23,0.7751,0.77897,0.77102,0.7777,83612
2015.04.24,0.77744,0.78399,0.77632,0.78201,73411
2015.04.27,0.78173,0.78714,0.77906,0.7853,72316
2015.04.28,0.78518,0.80257,0.78327,0.80207,70830
2015.04.29,0.80197,0.80747,0.79758,0.80115,75264
2015.04.30,0.80082,0.80203,0.78622,0.7902,79661
2015.05.01,0.79022,0.79171,0.78026,0.78415,58692
2015.05.04,0.78286,0.78509,0.78009,0.7837,55029
2015.05.05,0.78331,0.79547,0.77847,0.79428,89499
2015.05.06,0.79387,0.80294,0.79169,0.79675,91919
2015.05.07,0.79692,0.80027,0.78884,0.79036,93301
2015.05.08,0.79135,0.79672,0.78611,0.79324,89910
2015.05.11,0.79179,0.79323,0.78754,0.78883,75402
2015.05.12,0.78882,0.79991,0.78856,0.79746,86454
2015.05.13,0.79746,0.81233,0.79499,0.8111,91364
2015.05.14,0.8111,0.81623,0.80623,0.80776,94767
2015.05.15,0.80769,0.80884,0.79955,0.80361,92243
2015.05.18,0.80372,0.80513,0.79761,0.79872,80939
2015.05.19,0.79875,0.80094,0.79056,0.79125,100417
2015.05.20,0.79126,0.79341,0.78603,0.78732,115427
2015.05.21,0.78725,0.79125,0.78647,0.7892,104623
2015.05.22,0.7892,0.79307,0.78097,0.7829,97628
2015.05.25,0.7823,0.78387,0.78025,0.78211,70388
2015.05.26,0.78218,0.78391,0.77263,0.77333,105197
2015.05.27,0.77337,0.77677,0.76896,0.77267,93831
2015.05.28,0.77263,0.77602,0.76167,0.76466,112891
2015.05.29,0.76461,0.76733,0.76287,0.76419,91507
2015.06.01,0.76351,0.76676,0.75971,0.76043,86618
2015.06.02,0.76044,0.77892,0.76014,0.77707,115405
2015.06.03,0.77705,0.7818,0.77504,0.77847,103818
2015.06.04,0.77843,0.77858,0.76632,0.76861,110937
2015.06.05,0.7686,0.77279,0.7598,0.76144,149622
2015.06.08,0.76238,0.77118,0.7602,0.77013,122533
2015.06.09,0.77013,0.77221,0.76455,0.76888,144321
2015.06.10,0.7689,0.77844,0.76348,0.77567,160608
2015.06.11,0.7756,0.77919,0.76918,0.77529,139650
2015.06.12,0.77529,0.77575,0.7677,0.77298,119407
2015.06.15,0.77373,0.77759,0.77028,0.77639,102645
2015.06.16,0.7764,0.77796,0.7721,0.77495,97910
2015.06.17,0.77497,0.77692,0.76406,0.77469,121546
2015.06.18,0.7746,0.78482,0.77094,0.77969,129313
2015.06.19,0.77967,0.78123,0.77356,0.77692,106239
2015.06.22,0.77645,0.77956,0.77203,0.77262,96807
2015.06.23,0.77258,0.77482,0.76781,0.7734,103083
2015.06.24,0.77343,0.777,0.76823,0.7701,109659
2015.06.25,0.77008,0.77515,0.76954,0.77354,95432
2015.06.26,0.77355,0.77391,0.76296,0.76524,99174
2015.06.29,0.76205,0.77113,0.75849,0.7677,126887
2015.06.30,0.76768,0.77235,0.76584,0.77051,136710
2015.07.01,0.77052,0.77376,0.76379,0.76427,109812
2015.07.02,0.76427,0.76565,0.75888,0.76304,130155
2015.07.03,0.76301,0.76479,0.75083,0.75154,109916
2015.07.06,0.74755,0.75321,0.7461,0.7497,116063
2015.07.07,0.74968,0.75003,0.7397,0.745,136802
2015.07.08,0.74501,0.74585,0.73713,0.74276,124004
2015.07.09,0.74275,0.74907,0.73912,0.74446,117127
2015.07.10,0.74447,0.74957,0.74085,0.74375,106798
2015.07.13,0.74093,0.74677,0.73822,0.74051,120783
2015.07.14,0.74045,0.7478,0.73867,0.74491,114203
2015.07.15,0.7449,0.74877,0.73528,0.73768,132092
2015.07.16,0.73766,0.74361,0.73488,0.7402,118957
2015.07.17,0.74017,0.74178,0.73667,0.73779,107134
2015.07.20,0.73764,0.73967,0.73268,0.73681,119223
2015.07.21,0.7368,0.74486,0.73403,0.74169,142489
2015.07.22,0.7417,0.74381,0.73599,0.73725,131264
2015.07.23,0.73727,0.74165,0.73508,0.73508,126151
2015.07.24,0.73508,0.73611,0.72588,0.72821,118702
2015.07.27,0.72692,0.73239,0.72645,0.72671,112009
2015.07.28,0.72671,0.73435,0.7256,0.73331,122006
2015.07.29,0.73332,0.73499,0.72814,0.72933,126113
2015.07.30,0.72934,0.73216,0.72535,0.72904,118703
2015.07.31,0.72904,0.7366,0.7233,0.73001,140131
2015.08.03,0.73091,0.73141,0.72592,0.72835,117160
2015.08.04,0.72835,0.74275,0.72624,0.73777,152192
2015.08.05,0.73777,0.73941,0.73329,0.73537,131731
2015.08.06,0.73537,0.7391,0.7314,0.73431,119905
2015.08.07,0.7343,0.74177,0.73329,0.74174,134672
2015.08.10,0.7411,0.74214,0.73525,0.74112,104739
2015.08.11,0.74108,0.74388,0.72823,0.73003,153969
2015.08.12,0.72994,0.73864,0.7214,0.73755,146868
2015.08.13,0.73755,0.74082,0.73221,0.73557,95760
2015.08.14,0.73558,0.73967,0.73538,0.73773,87928
2015.08.17,0.73727,0.73884,0.73431,0.73694,59194
2015.08.18,0.73695,0.73854,0.73192,0.73384,80970
2015.08.19,0.73384,0.73744,0.73112,0.73444,94940
2015.08.20,0.73447,0.73721,0.72841,0.73345,90294
2015.08.21,0.73343,0.73595,0.7286,0.73096,118004
2015.08.24,0.73027,0.73108,0.70372,0.71538,160409
2015.08.25,0.71539,0.72491,0.71223,0.7125,131800
2015.08.26,0.71252,0.71556,0.70689,0.71213,133404
2015.08.27,0.71207,0.71803,0.7098,0.71638,108985
2015.08.28,0.71624,0.7205,0.71198,0.71634,105799
2015.08.31,0.71534,0.71622,0.70815,0.71108,81792
2015.09.01,0.71107,0.71528,0.70138,0.70163,126998
2015.09.02,0.7014,0.70482,0.69812,0.70366,116858
2015.09.03,0.70364,0.7062,0.69914,0.70154,96846
2015.09.04,0.70151,0.70205,0.69074,0.69081,101883
2015.09.07,0.69203,0.69492,0.69106,0.69214,93001
2015.09.08,0.69214,0.70386,0.69197,0.70155,81917
2015.09.09,0.70152,0.70694,0.70048,0.70121,83002
2015.09.10,0.70148,0.70986,0.69449,0.70684,128802
2015.09.11,0.70685,0.70914,0.70346,0.70872,71740
2015.09.14,0.70793,0.71508,0.7062,0.71349,68966
2015.09.15,0.71345,0.71651,0.70843,0.71396,70982
2015.09.16,0.71394,0.71992,0.71223,0.71953,72443
2015.09.17,0.71949,0.72743,0.7137,0.71715,106779
2015.09.18,0.71691,0.72789,0.71612,0.71911,98536
2015.09.21,0.71831,0.71962,0.71206,0.7129,68794
2015.09.22,0.71286,0.7158,0.70559,0.70863,74464
2015.09.23,0.70862,0.70891,0.6988,0.70005,83408
2015.09.24,0.70004,0.70415,0.69377,0.70222,108159
2015.09.25,0.70223,0.70415,0.69765,0.70239,92118
2015.09.28,0.70268,0.70352,0.69781,0.69878,71763
2015.09.29,0.69871,0.70231,0.69358,0.6981,86182
2015.09.30,0.69818,0.70375,0.69796,0.70143,82660
2015.10.01,0.70146,0.70839,0.69973,0.70266,89098
2015.10.02,0.70265,0.70649,0.70017,0.70511,82816
2015.10.05,0.70538,0.71101,0.70419,0.70801,77450
2015.10.06,0.70799,0.71744,0.70664,0.71628,87819
2015.10.07,0.71629,0.72338,0.71488,0.72055,89409
2015.10.08,0.72056,0.72705,0.71642,0.7258,90457
2015.10.09,0.72576,0.73431,0.72468,0.73363,101295
2015.10.12,0.73158,0.73814,0.73043,0.73591,73968
2015.10.13,0.73592,0.73631,0.7242,0.72422,91902
2015.10.14,0.72424,0.73164,0.71975,0.72972,106114
2015.10.15,0.72977,0.73628,0.7265,0.73234,48032
2015.10.16,0.7323,0.73366,0.72487,0.72624,40102
2015.10.19,0.72536,0.73067,0.72384,0.72465,34908
2015.10.20,0.72459,0.72976,0.72414,0.72585,33235
2015.10.21,0.72587,0.72754,0.72019,0.72076,38517
2015.10.22,0.72078,0.7239,0.71819,0.72043,47903
2015.10.23,0.7204,0.72954,0.71968,0.72185,50500
2015.10.26,0.72085,0.72689,0.72065,0.72433,38787
2015.10.27,0.72427,0.72578,0.71784,0.71998,37898
2015.10.28,0.71978,0.72059,0.70796,0.71002,53895
2015.10.29,0.71003,0.71187,0.70668,0.7079,45570
2015.10.30,0.70792,0.71478,0.70769,0.71331,46848
2015.11.02,0.71131,0.71529,0.71117,0.7144,30915
2015.11.03,0.71438,0.72186,0.71239,0.71839,29671
2015.11.04,0.71841,0.72236,0.71353,0.71466,40416
2015.11.05,0.71465,0.71689,0.71249,0.71402,48956
2015.11.06,0.71399,0.7169,0.70222,0.70382,52146
2015.11.09,0.70268,0.70693,0.70249,0.7043,50141
2015.11.10,0.70435,0.70635,0.70155,0.70268,51652
2015.11.11,0.70287,0.70775,0.70238,0.70597,41994
2015.11.12,0.70587,0.71537,0.70562,0.71214,43003
2015.11.13,0.71212,0.71582,0.71056,0.71268,46677
2015.11.16,0.71188,0.71317,0.70796,0.70922,49643
2015.11.17,0.70922,0.71392,0.70719,0.71094,57622
2015.11.18,0.71094,0.71169,0.70682,0.71086,57821
2015.11.19,0.7109,0.7214,0.71014,0.71896,69007
2015.11.20,0.71924,0.72495,0.7183,0.72306,64296
2015.11.23,0.72307,0.72324,0.71585,0.71849,57996
2015.11.24,0.71916,0.72562,0.71843,0.72524,59315
2015.11.25,0.72526,0.72821,0.72263,0.72492,61624
2015.11.26,0.72493,0.72615,0.72101,0.72219,55525
2015.11.27,0.72216,0.72388,0.71844,0.71886,53221
2015.11.30,0.71916,0.72493,0.71697,0.72254,57068
2015.12.01,0.72252,0.73353,0.72213,0.73201,72223
2015.12.02,0.73201,0.73421,0.72923,0.73065,70857
2015.12.03,0.73063,0.73622,0.72834,0.73373,92837
2015.12.04,0.73407,0.73846,0.72787,0.7336,90547
2015.12.07,0.73391,0.73414,0.72558,0.72655,72365
2015.12.08,0.72663,0.72698,0.7186,0.72116,76852
2015.12.09,0.72121,0.72446,0.71714,0.72263,78237
2015.12.10,0.72269,0.73335,0.72211,0.72794,76005
2015.12.11,0.72794,0.7281,0.71822,0.71822,66937
2015.12.14,0.7202,0.7269,0.7159,0.72399,71543
2015.12.15,0.724,0.72825,0.71598,0.71877,72505
2015.12.16,0.71897,0.72789,0.71759,0.72264,80315
2015.12.17,0.72263,0.72499,0.70965,0.71209,67712
2015.12.18,0.7127,0.71995,0.71111,0.71793,59430
2015.12.21,0.71698,0.71943,0.71542,0.71847,44282
2015.12.22,0.71871,0.7248,0.71805,0.72343,49308
2015.12.23,0.72332,0.72471,0.72084,0.72311,47791
2015.12.24,0.72309,0.72797,0.72256,0.72726,30842
2015.12.28,0.72764,0.72815,0.72443,0.72443,31649
2015.12.29,0.72477,0.73022,0.72434,0.72942,38179
2015.12.30,0.72958,0.73028,0.72706,0.72837,42494
2015.12.31,0.72818,0.73268,0.72659,0.72919,32066
2016.01.04,0.72827,0.72998,0.71553,0.71843,60373
2016.01.05,0.71893,0.72138,0.71315,0.71558,59741
2016.01.06,0.71564,0.71708,0.70478,0.70673,74949
2016.01.07,0.70709,0.70853,0.69797,0.70059,81435
2016.01.08,0.70087,0.70747,0.69621,0.69746,68566
2016.01.11,0.69692,0.70349,0.69262,0.69921,67539
2016.01.12,0.69929,0.70202,0.69392,0.69815,74387
2016.01.13,0.69838,0.70479,0.69496,0.69542,68513
2016.01.14,0.69536,0.69961,0.69093,0.69825,77725
2016.01.15,0.69828,0.70013,0.68264,0.68599,68457
2016.01.18,0.68397,0.69271,0.68304,0.68643,66695
2016.01.19,0.68634,0.69565,0.68376,0.69039,79376
2016.01.20,0.69054,0.69245,0.68324,0.69046,81993
2016.01.21,0.69027,0.70169,0.68748,0.69971,80640
2016.01.22,0.6997,0.70444,0.69858,0.70066,59064
2016.01.25,0.7003,0.70303,0.69494,0.69535,53105
2016.01.26,0.69536,0.70206,0.69182,0.70032,55893
2016.01.27,0.70033,0.70808,0.6992,0.7025,67832
2016.01.28,0.7025,0.71168,0.70075,0.70824,55584
2016.01.29,0.70824,0.71397,0.7058,0.70782,61029
2016.02.01,0.70791,0.71202,0.70419,0.71124,56971
2016.02.02,0.71123,0.71285,0.70341,0.7037,57562
2016.02.03,0.70381,0.71841,0.70022,0.71672,52587
2016.02.04,0.7167,0.72409,0.71526,0.71995,48010
2016.02.05,0.71994,0.72176,0.70638,0.70676,42835
2016.02.08,0.70678,0.71278,0.70501,0.7085,53396
2016.02.09,0.70851,0.70912,0.69729,0.70686,58061
2016.02.10,0.70688,0.71246,0.7037,0.70945,58002
2016.02.11,0.70947,0.71525,0.69886,0.71062,62663
2016.02.12,0.71085,0.71274,0.70623,0.71,55100
2016.02.15,0.71011,0.71709,0.70994,0.71342,54966
2016.02.16,0.71344,0.71811,0.70809,0.71086,57495
2016.02.17,0.71085,0.71859,0.70835,0.71827,62869
2016.02.18,0.71819,0.71834,0.71323,0.71558,58386
2016.02.19,0.71559,0.71612,0.70708,0.71485,51649
2016.02.22,0.71508,0.72462,0.71353,0.72262,53341
2016.02.23,0.72263,0.72584,0.71996,0.72008,61423
2016.02.24,0.7201,0.72126,0.71452,0.71946,62766
2016.02.25,0.71946,0.72427,0.71557,0.72345,60400
2016.02.26,0.72347,0.72558,0.71176,0.71298,56278
2016.02.29,0.71197,0.71672,0.7108,0.71393,65634
2016.03.01,0.71394,0.71914,0.71085,0.71733,65456
2016.03.02,0.71734,0.73003,0.71633,0.72931,68314
2016.03.03,0.72931,0.73733,0.72809,0.73509,64752
2016.03.04,0.7351,0.74424,0.73393,0.7431,63738
2016.03.07,0.74023,0.74838,0.73918,0.74664,56421
2016.03.08,0.74654,0.74717,0.74094,0.74379,60003
2016.03.09,0.7438,0.75272,0.74116,0.74837,72484
2016.03.10,0.74837,0.75028,0.74263,0.74525,76029
2016.03.11,0.74524,0.75828,0.7446,0.75596,65686
2016.03.14,0.75474,0.75929,0.7491,0.75078,62028
2016.03.15,0.75074,0.7527,0.74447,0.74594,61991
2016.03.16,0.7459,0.75754,0.7414,0.75621,59158
2016.03.17,0.75612,0.76563,0.75327,0.76366,63459
2016.03.18,0.76381,0.76794,0.75944,0.76018,33123
2016.03.21,0.75938,0.76258,0.7568,0.75804,37940
2016.03.22,0.758,0.76421,0.75505,0.76148,36284
2016.03.23,0.76142,0.76481,0.75189,0.75349,37833
2016.03.24,0.7534,0.75365,0.74766,0.75249,39949
2016.03.25,0.75245,0.75345,0.74966,0.75024,40883
2016.03.28,0.75094,0.75573,0.74925,0.75424,38242
2016.03.29,0.75423,0.76444,0.75097,0.76264,63399
2016.03.30,0.76264,0.77028,0.76145,0.76693,68084
2016.03.31,0.76693,0.77103,0.76336,0.76563,55663
2016.04.01,0.76564,0.76997,0.76016,0.76813,50095
2016.04.04,0.76697,0.76808,0.75978,0.76022,54205
2016.04.05,0.76016,0.76308,0.75096,0.75418,59149
2016.04.06,0.75411,0.76155,0.75323,0.7597,51464
2016.04.07,0.7597,0.76368,0.74937,0.75042,52115
2016.04.08,0.75042,0.75777,0.74994,0.75527,54013
2016.04.11,0.75444,0.76229,0.75272,0.75946,55281
2016.04.12,0.75946,0.76889,0.75827,0.76818,51470
2016.04.13,0.76819,0.77154,0.76336,0.76516,46986
2016.04.14,0.76516,0.77352,0.76186,0.76938,48831
2016.04.15,0.76937,0.77339,0.768,0.77162,47160
2016.04.18,0.76509,0.77568,0.76308,0.77481,57620
2016.04.19,0.7748,0.78255,0.77456,0.78116,61338
2016.04.20,0.78115,0.78278,0.77662,0.77926,71485
2016.04.21,0.77925,0.7832,0.77321,0.77356,64348
2016.04.22,0.77357,0.77737,0.76932,0.77114,74707
2016.04.25,0.76943,0.7728,0.76905,0.77133,68743
2016.04.26,0.77135,0.7764,0.76994,0.77462,63758
2016.04.27,0.77463,0.77646,0.75596,0.75856,62433
2016.04.28,0.75867,0.76569,0.75687,0.76229,79710
2016.04.29,0.76228,0.76678,0.75892,0.76015,71505
2016.05.02,0.75959,0.76711,0.759,0.76654,81107
2016.05.03,0.76653,0.77179,0.74827,0.74835,75044
2016.05.04,0.74834,0.75134,0.74463,0.7453,60817
2016.05.05,0.7453,0.75131,0.74514,0.74633,52512
2016.05.06,0.74633,0.74775,0.73408,0.73667,55476
2016.05.09,0.73552,0.73844,0.73068,0.73137,50590
2016.05.10,0.73136,0.73726,0.72994,0.73597,50744
2016.05.11,0.73597,0.74016,0.73351,0.73736,52934
2016.05.12,0.73735,0.73786,0.73112,0.73228,50646
2016.05.13,0.73229,0.73241,0.72559,0.7269,48567
2016.05.16,0.7247,0.73048,0.72458,0.72871,49053
2016.05.17,0.72871,0.73657,0.72817,0.7323,57788
2016.05.18,0.73229,0.73298,0.7221,0.72271,57695
2016.05.19,0.72268,0.72412,0.71844,0.72262,55733
2016.05.20,0.72262,0.72488,0.72121,0.72231,45295
2016.05.23,0.72166,0.72593,0.71943,0.72209,47787
2016.05.24,0.72209,0.72275,0.71444,0.71817,50400
2016.05.25,0.71817,0.72183,0.71729,0.7197,47650
2016.05.26,0.71969,0.72429,0.71609,0.72243,48155
2016.05.27,0.72223,0.72341,0.71715,0.71828,43915
2016.05.30,0.71771,0.71866,0.71479,0.71795,39827
2016.05.31,0.71789,0.72663,0.71771,0.72303,55272
2016.06.01,0.72301,0.72984,0.72267,0.72547,59203
2016.06.02,0.72533,0.72687,0.7201,0.72279,65087
2016.06.03,0.72279,0.73669,0.72176,0.73663,57268
2016.06.06,0.73675,0.73795,0.73147,0.7365,67255
2016.06.07,0.73633,0.7463,0.7359,0.74571,62553
2016.06.08,0.74565,0.74812,0.74297,0.74703,62509
2016.06.09,0.74704,0.75036,0.74197,0.74301,69979
2016.06.10,0.74302,0.7437,0.73698,0.73757,60454
2016.06.13,0.73733,0.74098,0.73586,0.73861,64076
2016.06.14,0.73859,0.74038,0.733,0.73569,64080
2016.06.15,0.7357,0.74421,0.73332,0.74066,72165
2016.06.16,0.74063,0.74402,0.72888,0.73613,77666
2016.06.17,0.73614,0.741,0.73578,0.73957,69671
2016.06.20,0.74316,0.74803,0.74054,0.74541,60615
2016.06.21,0.7454,0.7512,0.74475,0.74475,54897
2016.06.22,0.74472,0.75223,0.74408,0.74994,57164
2016.06.23,0.74993,0.76158,0.74929,0.76124,60959
2016.06.24,0.76135,0.76438,0.73055,0.74695,83776
2016.06.27,0.74133,0.74481,0.7324,0.73277,88036
2016.06.28,0.73267,0.74144,0.73212,0.73856,75058
2016.06.29,0.73856,0.74556,0.73802,0.74496,71529
2016.06.30,0.74494,0.74719,0.73781,0.745,74896
2016.07.01,0.74499,0.75023,0.74365,0.74929,62211
2016.07.04,0.74457,0.75439,0.74431,0.75372,57110
2016.07.05,0.75365,0.75437,0.7453,0.74615,68100
2016.07.06,0.74614,0.75266,0.74072,0.75169,78987
2016.07.07,0.75169,0.75378,0.74662,0.74773,79295
2016.07.08,0.74774,0.75698,0.74751,0.75634,59882
